action,action_index,approval_required,audit_id,case_id,deterministic_eligible,evidence_refs,item_type,predicted_family,rationale,retrieval_query,route,sources,checker_a_label,checker_a_reason,checker_b_label,checker_b_reason,strict_refined_decision,strict_refined_reason
NOTIFY_OPERATOR,2,False,EG-O-0356,ieee-access-0152,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-61r3-0068', 'NIST.IR.8259A-0022']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf,unsupported,"The excerpts support monitoring, incident reporting, and state awareness, but not notifying the operator due to low confidence.",generally_supported,"The excerpts support incident notification/communication and state reporting generally, though not specifically because of low detector confidence.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0357,ieee-access-0153,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-61r3-0067']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports continuous monitoring and evidence preservation, which are consistent with capturing traffic, but not explicit traffic capture.",generally_supported,"The evidence supports monitoring and evidence retention generally, but not explicit traffic capture.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0358,ieee-access-0153,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-61r3-0068']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-61r3.pdf,unsupported,"The cited material supports monitoring and state awareness, but not notifying the operator due to low confidence.",generally_supported,"The excerpts generally support notification and communication, but not this precise rationale for notifying an operator.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0359,ieee-access-0154,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-61r3-0067']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support continuous monitoring and evidence preservation, which broadly support collecting traffic for analysis.",generally_supported,"The citations support monitoring and evidence collection in general, but do not explicitly support CAPTURE_TRAFFIC.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0360,ieee-access-0154,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-61r3-0068']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-61r3.pdf,unsupported,"The evidence supports monitoring and incident reporting, but not the confidence-threshold operator notification.",generally_supported,"The evidence supports stakeholder notification and cybersecurity state reporting generally, though not the exact low-confidence trigger.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0361,ieee-access-0155,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0067']",original,Recon,Collect additional evidence before a disruptive decision.,reconnaissance scanning probing unauthorized activity continuous monitoring logging collect network traffic evidence incident analysis monitoring IoT predicted family Recon proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support continuous monitoring and evidence collection, which aligns with traffic capture, but they do not explicitly justify the concrete action.",generally_supported,"The evidence supports continuous monitoring and collection/retention of incident evidence, but does not explicitly support traffic capture as the concrete action.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0362,ieee-access-0155,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0068']",original,Recon,Detector confidence is below the validated threshold.,reconnaissance scanning probing unauthorized activity continuous monitoring logging incident notification response escalation operator IoT predicted family Recon proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports monitoring and incident communication, which is compatible with operator notification, but it does not specifically justify the confidence-based rationale.",generally_supported,"The cited NIST communication excerpt generally supports incident notification/reporting, but not specifically notifying an operator due to detector confidence being below threshold.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,1,False,EG-O-0363,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-213A-0053']",original,Recon,Improve visibility into potential reconnaissance patterns and support later attribution without assuming device identity.,reconnaissance scanning probing unauthorized activity continuous monitoring logging increase security event logging monitoring incident analysis IoT predicted family Recon proposed action INCREASE_LOGGING observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-213A.pdf,generally_supported,"The excerpts support continuous monitoring and event identification, but they do not directly support increasing logging as the recommended action.",generally_supported,"The evidence supports monitoring and event identification capabilities, which generally supports improving visibility, but not explicitly increasing logging.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,2,False,EG-O-0364,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0067']",original,Recon,Collect evidence to confirm whether the observed activity is active probing or benign management traffic.,reconnaissance scanning probing unauthorized activity continuous monitoring logging collect network traffic evidence incident analysis monitoring IoT predicted family Recon proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports monitoring and evidence preservation, which aligns with capturing traffic, but it does not explicitly support the specific action.",generally_supported,"The excerpts support monitoring and evidence collection/retention generally, but do not explicitly support traffic capture as the specific mechanism to confirm the activity.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0365,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0068']",original,Recon,"Human review is appropriate because the alert is confident but identity is not validated, and containment could be overly broad.",reconnaissance scanning probing unauthorized activity continuous monitoring logging incident notification response escalation operator IoT predicted family Recon proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports monitoring and incident communication, which is compatible with operator notification, but it does not specifically support the stated rationale about confidence and identity validation.",generally_supported,"The NIST response communication material generally supports notifying stakeholders/operators about incidents, but does not explicitly support operator review for the stated identity/containment concerns.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,1,False,EG-O-0366,ieee-access-0157,True,"['NIST.SP.800-213A-0065', 'NIST.SP.800-61r3-0062', 'RFC8576-0026']",original,Spoofing,Collect additional evidence to distinguish spoofing from benign bursty behavior and to support later triage.,spoofing impersonation authentication network access control identity increase security event logging monitoring incident analysis IoT predicted family Spoofing proposed action INCREASE_LOGGING observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The excerpts support incident status tracking, reporting, and anti-spoofing capabilities, but they do not explicitly support increasing logging.",unsupported,"The excerpts do not mention increasing logging. They support anti-spoofing capability and incident tracking, but not the concrete logging action.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,2,False,EG-O-0367,ieee-access-0157,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8576-0067']",original,Spoofing,"Preserve packet-level evidence for analysis of source, timing, and potential impersonation indicators.",spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8576.txt,directly_supported,"The NIST excerpt explicitly supports collecting and retaining incident evidence, which directly supports capturing traffic.",generally_supported,NIST SP 800-61r3 generally supports preserving incident evidence. The excerpts do not explicitly support packet-level traffic capture as the chosen mechanism.,keep,The action has direct documentary support.
NOTIFY_OPERATOR,3,False,EG-O-0368,ieee-access-0157,True,"['NIST.SP.800-61r3-0062', 'NIST.SP.800-61r3-0068', 'NIST.SP.800-213A-0065']",original,Spoofing,Human review is appropriate because the alert is credible but device identity is unverified.,spoofing impersonation authentication network access control identity incident notification response escalation operator IoT predicted family Spoofing proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf,generally_supported,"The evidence supports incident notification and coordination, but not the specific operator-notification action for unverified device identity.",generally_supported,"The NIST excerpts support incident notification and coordination generally, which supports notifying an operator at a high level. They do not specifically address unverified device identity.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,1,False,EG-O-0369,ieee-access-0158,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8576-0067']",original,Spoofing,Preserve packet-level evidence to confirm whether the observed traffic is consistent with spoofed communications or session impersonation.,spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8576.txt,directly_supported,"The cited NIST evidence-preservation excerpt directly supports collecting and retaining incident evidence, which supports capturing traffic.",generally_supported,"The NIST evidence collection excerpt generally supports preserving evidence from incidents, but none of the citations explicitly support traffic capture.",keep,The action has direct documentary support.
INCREASE_LOGGING,2,False,EG-O-0370,ieee-access-0158,True,"['NIST.SP.800-213A-0065', 'NIST.SP.800-61r3-0062', 'RFC8576-0026']",original,Spoofing,"Increase visibility for attribution, timing, and protocol details needed to validate the alert without assuming a specific device.",spoofing impersonation authentication network access control identity increase security event logging monitoring incident analysis IoT predicted family Spoofing proposed action INCREASE_LOGGING observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The excerpts support anti-spoofing, incident tracking, and reporting, which are related to increased visibility, but they do not explicitly support increasing logging.",unsupported,"The cited excerpts discuss anti-spoofing capability, tracking incident status, and RPL transport support, but do not support increasing logging for visibility.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0371,ieee-access-0158,True,"['NIST.SP.800-61r3-0062', 'NIST.SP.800-61r3-0068', 'NIST.SP.800-213A-0065']",original,Spoofing,Human review is warranted because the alert is credible but device identity is unverified and the response should remain bounded.,spoofing impersonation authentication network access control identity incident notification response escalation operator IoT predicted family Spoofing proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf,generally_supported,"The evidence supports incident notification and coordination, but not operator notification specifically under the stated rationale.",generally_supported,The NIST excerpts generally support incident response communication/notification. They do not specifically justify operator notification because identity is unverified or because the response should remain bounded.,keep,General support is sufficient for this non-disruptive action.
NO_ACTION,1,False,EG-O-0372,ieee-access-0159,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-213A-0053']",original,Benign,The detector classified the observation as benign.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging avoid unnecessary disruption continue observation IoT predicted family Benign proposed action NO_ACTION observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-213A.pdf,unsupported,"The cited material supports monitoring and state awareness, but not the no-action recommendation.",unsupported,The excerpts do not justify NO_ACTION; they emphasize monitoring and awareness.,remove,The independent checker found no useful support for the action.
MONITOR,2,False,EG-O-0373,ieee-access-0159,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-213A-0054']",original,Benign,Continue non-disruptive observation.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging continuous monitoring detect anomalous behavior security events IoT predicted family Benign proposed action MONITOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-213A.pdf,generally_supported,"The excerpts support continuous monitoring and event identification, which align with monitoring.",directly_supported,"The excerpts explicitly support continuous monitoring and event identification/monitoring, directly supporting MONITOR.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,1,False,EG-O-0374,ieee-access-0160,True,"['RFC8520-0022', 'NIST.SP.800-213A-0065', 'NIST.SP.800-61r3-0062']",original,Spoofing,Raise visibility on a borderline-confidence spoofing alert to preserve evidence for validation.,spoofing impersonation authentication network access control identity increase security event logging monitoring incident analysis IoT predicted family Spoofing proposed action INCREASE_LOGGING observed protocols TCP UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,RFC8520.txt; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support ACL-based traffic filtering and anti-spoofing/visibility concepts, but they do not explicitly support increasing logging.",unsupported,"The excerpts do not support increasing logging. ACL features, anti-spoofing capability, and incident status tracking do not explicitly justify raising logging for borderline-confidence validation.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,2,False,EG-O-0375,ieee-access-0160,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8520-0022']",original,Spoofing,Collect packet evidence to confirm whether the flow reflects spoofed source characteristics or benign bursty UDP activity.,spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8520.txt,directly_supported,"The NIST excerpt explicitly recommends collecting and retaining incident evidence, which directly supports capturing traffic.",generally_supported,"NIST SP 800-61r3 generally supports collecting and retaining incident evidence, which generally supports packet evidence collection. The evidence does not explicitly support capturing traffic.",keep,The action has direct documentary support.
NOTIFY_OPERATOR,3,False,EG-O-0376,ieee-access-0160,True,"['RFC8520-0022', 'NIST.SP.800-61r3-0062', 'NIST.SP.800-61r3-0068']",original,Spoofing,Human review is appropriate because the alert is near threshold and no validated device identifier is available.,spoofing impersonation authentication network access control identity incident notification response escalation operator IoT predicted family Spoofing proposed action NOTIFY_OPERATOR observed protocols TCP UDP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,RFC8520.txt; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support incident reporting and communication, but not operator notification as the concrete action.",generally_supported,The NIST incident-response excerpts generally support notification and communication with relevant parties. They do not specifically support notifying an operator because the alert is near threshold and the device identifier is unavailable.,keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,0,False,EG-R-0001,ieee-access-0003,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,Benign,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context Benign observed protocols TCP UDP HTTPS DNS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support collecting and retaining incident evidence, but not the specific action to capture traffic.",generally_supported,"The excerpts support collecting and retaining incident evidence and analyzing incident events, but they do not explicitly support the specific mechanism of capturing network traffic.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
CAPTURE_TRAFFIC,0,False,EG-R-0004,ieee-access-0011,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,Web,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context Web observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support collecting and retaining incident evidence, but not traffic capture specifically.",generally_supported,"The evidence supports incident data collection, evidence retention, and analysis, which aligns with the security objective, but it does not specifically justify traffic capture.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
CAPTURE_TRAFFIC,0,False,EG-R-0007,ieee-access-0012,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,Web,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context Web observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support evidence preservation generally, but not the concrete action of capturing traffic.",generally_supported,"The cited text supports gathering evidence and analyzing incidents, but it does not explicitly mention or justify CAPTURE_TRAFFIC as the concrete action.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
CAPTURE_TRAFFIC,0,False,EG-R-0010,ieee-access-0013,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,Web,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context Web observed protocols TCP UDP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support evidence collection and retention, but not the specific action of capturing traffic.",generally_supported,"These excerpts generally support collecting incident evidence and conducting analysis, yet they do not directly support capturing traffic in particular.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
CAPTURE_TRAFFIC,0,False,EG-R-0013,ieee-access-0021,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context BruteForce observed protocols TCP UDP ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support collecting and analyzing incident data and evidence, but not the specific action of capturing traffic.",generally_supported,"The official text supports evidence collection and incident analysis broadly, but not the specific traffic-capture action.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
CAPTURE_TRAFFIC,0,False,EG-R-0016,ieee-access-0024,True,"['NIST.SP.800-61r3-0067', 'NIST.SP.800-61r3-0065', 'NIST.SP.800-61r3-0021']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring collect network traffic evidence incident analysis monitoring incident response action CAPTURE_TRAFFIC for an IoT gateway predicted family context BruteForce observed protocols TCP UDP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support evidence preservation generally, but not the specific action to capture traffic.",generally_supported,"The excerpts justify collecting evidence and considering operational disruption, which generally aligns with passive monitoring, but they do not explicitly endorse capturing traffic.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
NOTIFY_OPERATOR,0,False,EG-R-0019,ieee-access-0026,True,"['NIST.SP.800-61r3-0068', 'NIST.SP.800-61r3-0069', 'NIST.SP.800-61r3-0016']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",incident notification response escalation operator incident notification response escalation operator incident notification response escalation operator incident response action NOTIFY_OPERATOR for an IoT gateway predicted family context BruteForce observed protocols TCP ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support stakeholder notification and coordination, but not the exact notify-operator action.",directly_supported,"The excerpts explicitly state that internal and external stakeholders are notified of incidents and that incident response teams should coordinate and perform notifications according to procedure, directly supporting NOTIFY_OPERATOR.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
NOTIFY_OPERATOR,0,False,EG-R-0020,ieee-access-0027,True,"['NIST.SP.800-61r3-0068', 'NIST.SP.800-61r3-0069', 'NIST.SP.800-61r3-0016']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",incident notification response escalation operator incident notification response escalation operator incident notification response escalation operator incident response action NOTIFY_OPERATOR for an IoT gateway predicted family context BruteForce observed protocols TCP UDP ICMP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support stakeholder notification and coordination, but not the exact notify-operator action.",directly_supported,"The cited passages explicitly support incident notification and coordination with appropriate stakeholders, which directly supports notifying an operator.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
NOTIFY_OPERATOR,0,False,EG-R-0021,ieee-access-0028,True,"['NIST.SP.800-61r3-0068', 'NIST.SP.800-61r3-0069', 'NIST.SP.800-61r3-0016']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",incident notification response escalation operator incident notification response escalation operator incident notification response escalation operator incident response action NOTIFY_OPERATOR for an IoT gateway predicted family context BruteForce observed protocols TCP UDP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support stakeholder notification and coordination, but not the exact notify-operator action.",directly_supported,"RS.CO-02 explicitly says stakeholders are notified of incidents and gives recommendations for who should be informed and when, directly supporting NOTIFY_OPERATOR.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
NOTIFY_OPERATOR,0,False,EG-R-0022,ieee-access-0029,True,"['NIST.SP.800-61r3-0068', 'NIST.SP.800-61r3-0069', 'NIST.SP.800-61r3-0016']",refined_fallback_candidate,BruteForce,"Use a bounded, non-disruptive fallback because no evidence-eligible action remained.",incident notification response escalation operator incident notification response escalation operator incident notification response escalation operator incident response action NOTIFY_OPERATOR for an IoT gateway predicted family context BruteForce observed protocols TCP UDP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support stakeholder notification and coordination, but not the exact notify-operator action.",directly_supported,"The evidence expressly addresses incident notification and coordination with stakeholders, directly supporting notifying the operator.",fallback,"Inserted a bounded, non-disruptive action after the gate removed every original action."
