audit_id,predicted_family,action,rationale,cited_evidence,human_label,human_reason
AE-011,Web,CAPTURE_TRAFFIC,Preserve packets for offline review of application-layer content and potential malformed or unexpected inputs.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0078"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...13 Validate input data Provision 5.13-1 Void. Provision 5.13-1A Data input at application layer to the device via user interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. EXAMPLE 1: Manipulation of the integrated database via SQL injection over a user interface is mitigated via discarding invalid data input. Systems can be subverted by incorrectly formatted data or code transferred across different types of interface. Automated tools such as fuzzers can be used by attackers or testers to exploit potential gaps and weaknesses that emerge as a result of not validating d...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0079"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""xploit potential gaps and weaknesses that emerge as a result of not validating data. EXAMPLE 2: The consumer IoT device receives data that is not of the expected type, for example executable code rather than user inputted text. The software on the consumer IoT device has been written so that the input is parameterized or \""escaped\"", preventing this code from being run. Provision 5.13-1B Data input at application layer to the device via network interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. NOTE: This includes network accessible APIs without prior authentication and n...""}, {""chunk_id"": ""RFC8576-0030"", ""source"": ""RFC8576.txt"", ""excerpt"": ""April 2019 4. OneM2M [OneM2M]: The standards body defines technical and API specifications for IoT devices. It aims to create a service layer that can run on any IoT device hardware and software. 5. Open Connectivity Foundation (OCF) [OCF]: The foundation develops standards and certifications primarily for IoT devices that use Constrained Application Protocol (CoAP) as the application-layer protocol. 6. Fairhair Alliance [Fairhair]: Specifies an IoT middleware to enable a common IP network infrastructure between different application standards used in building automation and lighting systems such as BACnet, KNX, and ZigBee. 7. OMA LwM2M [L...""}]",,
AE-012,Spoofing,INCREASE_LOGGING,Capture richer telemetry around the suspected spoofing-like flow for attribution and validation.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0078"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...13 Validate input data Provision 5.13-1 Void. Provision 5.13-1A Data input at application layer to the device via user interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. EXAMPLE 1: Manipulation of the integrated database via SQL injection over a user interface is mitigated via discarding invalid data input. Systems can be subverted by incorrectly formatted data or code transferred across different types of interface. Automated tools such as fuzzers can be used by attackers or testers to exploit potential gaps and weaknesses that emerge as a result of not validating d...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0079"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""xploit potential gaps and weaknesses that emerge as a result of not validating data. EXAMPLE 2: The consumer IoT device receives data that is not of the expected type, for example executable code rather than user inputted text. The software on the consumer IoT device has been written so that the input is parameterized or \""escaped\"", preventing this code from being run. Provision 5.13-1B Data input at application layer to the device via network interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. NOTE: This includes network accessible APIs without prior authentication and n...""}]",,
AE-013,Web,NOTIFY_OPERATOR,Human review is appropriate because the alert lacks a validated device identifier and the response is mitigation intent only.,"[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""..., find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity and technology usage; and external service provider activities. C1: Consider using cyber threat information with continuous monitoring to help ident...""}, {""chunk_id"": ""NIST.SP.800-213A-0053"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...uirements that may be necessary: 1. Ability to access information about the IoT device's cybersecurity state and other necessary data. 2. Ability to preserve system state information. (EIM) Event Identification & Monitoring Description: Ability to provide event identification and monitoring capabilities and/or support event identification and monitoring tools interfacing with the device. Discussion: Monitoring for cybersecurity and other adverse events is a component of many organizations\u2019 control set to enable proactive assessment of cybersecurity posture. IoT devices may have to support this kind of monitoring, and the nature of the m...""}, {""chunk_id"": ""NIST.IR.8259A-0022"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""ITY CORE BASELINE 10 This publication is available free of charge from: https://doi.org/10.6028/NIST.IR.8259A Device Cybersecurity Capability Common Elements Rationale IoT Reference Examples Cybersecurity State Awareness: The IoT device can report on its cybersecurity state and make that information accessible to authorized entities only. 1. The ability to report the device\u2019s cybersecurity state 2. The ability to differentiate between when a device will likely operate as expected from when it may be in a degraded cybersecurity state 3. The ability to restrict access to the state indicator so only authorized entities can view it 4. The abil...""}]",,
AE-014,Web,INCREASE_LOGGING,Improves forensic visibility for a high-confidence but device-ambiguous web-flow alert.,"[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""..., find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity and technology usage; and external service provider activities. C1: Consider using cyber threat information with continuous monitoring to help ident...""}, {""chunk_id"": ""NIST.SP.800-213A-0053"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...uirements that may be necessary: 1. Ability to access information about the IoT device's cybersecurity state and other necessary data. 2. Ability to preserve system state information. (EIM) Event Identification & Monitoring Description: Ability to provide event identification and monitoring capabilities and/or support event identification and monitoring tools interfacing with the device. Discussion: Monitoring for cybersecurity and other adverse events is a component of many organizations\u2019 control set to enable proactive assessment of cybersecurity posture. IoT devices may have to support this kind of monitoring, and the nature of the m...""}, {""chunk_id"": ""NIST.IR.8259A-0022"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""ITY CORE BASELINE 10 This publication is available free of charge from: https://doi.org/10.6028/NIST.IR.8259A Device Cybersecurity Capability Common Elements Rationale IoT Reference Examples Cybersecurity State Awareness: The IoT device can report on its cybersecurity state and make that information accessible to authorized entities only. 1. The ability to report the device\u2019s cybersecurity state 2. The ability to differentiate between when a device will likely operate as expected from when it may be in a degraded cybersecurity state 3. The ability to restrict access to the state indicator so only authorized entities can view it 4. The abil...""}]",,
AE-015,Web,INCREASE_LOGGING,"Increase observability to validate whether the HTTP flow is expected or indicative of abuse, since device identity is unavailable and the alert is above threshold but not definitive.","[{""chunk_id"": ""NIST.SP.800-61r3-0055"", ""source"": ""NIST.SP.800-61r3.pdf"", ""excerpt"": ""..., find cybersecurity incidents. DE.CM (Continuous Monitoring) Assets are monitored to find anomalies, indicators of compromise, and other potentially adverse events High R1: Continuous monitoring for unauthorized activity, deviations from expected activity, and changes in security posture should involve the following types of assets at all times: networks and network services; computing hardware and software, runtime environments, and their data; the physical environment; personnel activity and technology usage; and external service provider activities. C1: Consider using cyber threat information with continuous monitoring to help ident...""}, {""chunk_id"": ""NIST.SP.800-213A-0053"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...uirements that may be necessary: 1. Ability to access information about the IoT device's cybersecurity state and other necessary data. 2. Ability to preserve system state information. (EIM) Event Identification & Monitoring Description: Ability to provide event identification and monitoring capabilities and/or support event identification and monitoring tools interfacing with the device. Discussion: Monitoring for cybersecurity and other adverse events is a component of many organizations\u2019 control set to enable proactive assessment of cybersecurity posture. IoT devices may have to support this kind of monitoring, and the nature of the m...""}, {""chunk_id"": ""NIST.IR.8259A-0022"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""ITY CORE BASELINE 10 This publication is available free of charge from: https://doi.org/10.6028/NIST.IR.8259A Device Cybersecurity Capability Common Elements Rationale IoT Reference Examples Cybersecurity State Awareness: The IoT device can report on its cybersecurity state and make that information accessible to authorized entities only. 1. The ability to report the device\u2019s cybersecurity state 2. The ability to differentiate between when a device will likely operate as expected from when it may be in a degraded cybersecurity state 3. The ability to restrict access to the state indicator so only authorized entities can view it 4. The abil...""}]",,
AE-016,Benign,NOTIFY_OPERATOR,Provide visibility for review because mitigation intent is non-executing and the scope is limited to an observed flow profile.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0034"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""device shall provide to the user or an administrator a simple mechanism to change the authentication value used. EXAMPLE 3: For biometric authentication values the device manufacturer allows this change in authentication value through retraining against a new biometric. EXAMPLE 4: A parent in a household creates an account on the consumer IoT device for their child and selects and manages the PIN or password that the child uses. The parent is an administrator on the consumer IoT device and can restrict the child from changing the PIN or password. EXAMPLE 5: To make it simple for the user to change a password, the manufacturer designs the p...""}, {""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ble any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thresholds for any ability the device might have to lock or disable an account or to delay additional authentication attempts after too many failed authentication attempts \u2022 This capability supports vulnerability management, access management, d...""}]",,
AE-017,Mirai,RESTRICT_EGRESS,Contain likely bot-like outbound activity while preserving essential management access.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ogical Access to Interfaces: The IoT device can restrict logical access to its local and network interfaces, and the protocols and services used by those interfaces, to authorized entities only. 1. The ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thre...""}, {""chunk_id"": ""NIST.SP.800-213A-0048"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""NIST.SP.800-213A 3. Ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device. 4. Ability to restrict updating actions to authorized entities. 5. Ability to restrict access to the cybersecurity state indicator to authorized entities. 6. Ability to restrict use of IoT device services. 7. Ability to enforce the established local and remote access requirements. 8. Ability to prevent external access to the IoT device management interface. 9. Ability to control the IoT device\u2019s logical interface (e.g., locally or remotely). 10. Ability to change IoT device logical...""}, {""chunk_id"": ""NIST.SP.800-213A-0129"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""customers for how to implement malicious code protection in the IoT device and associated systems, as well as within related systems entry and exit points, and how to detect and eradicate malicious code. b. Providing education to IoT device customers for how to update the IoT device and related systems malicious code protection mechanisms when new releases are available, in accordance with organizational configuration management policy and procedures. c. Providing training and awareness information to IoT device customers that describe newly identified vulnerabilities and threats (such as zero-day malware) for the associated IoT device. d....""}]",,
AE-018,Recon,INCREASE_LOGGING,Collect more evidence because the alert confidence is low and the device identity is not validated.,"[{""chunk_id"": ""RFC8520-0022"", ""source"": ""RFC8520.txt"", ""excerpt"": ""...ne side of an access list is implicit, based on whether it is applied as to-device-policy or from-device-policy. With the exceptions of the \""name\"" of the ACL, \""type\"", \""name\"" of the Access Control Entry (ACE), and TCP and UDP source and destination port information, publishers of MUD files SHOULD limit the use of ACL model leaf nodes expressed to those found in this specification. Absent any extensions, MUD files are assumed to implement only the following ACL model features: o match-on-ipv4, match-on-ipv6, match-on-tcp, match-on-udp, match-on-icmp Furthermore, only \""accept\"" or \""drop\"" actions SHOULD be included. A MUD manager MAY choose ...""}, {""chunk_id"": ""NIST.SP.800-213A-0037"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""...ort authentication methods. Discussion: To control logical access to interfaces, the IoT device may need to support adequate authentication methods. Some IoT devices or organizations may need support for Personal Identity Verification (PIV). More information about PIV can be found in FIPS 201-2 [ FIPS-201]. Related SP 800-53 Rev. 5 Controls: AC-17(10), IA-2, IA-2(1), IA-2(2), IA-6 Requirements that may be necessary: 1. Ability for the IoT device to require authentication prior to connecting to the device, including using remote access. 2. Ability for the IoT device to support and require appropriate authentication. 3. Ability for the Io...""}, {""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ble any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thresholds for any ability the device might have to lock or disable an account or to delay additional authentication attempts after too many failed authentication attempts \u2022 This capability supports vulnerability management, access management, d...""}]",,
AE-019,Mirai,CAPTURE_TRAFFIC,Collect evidence to confirm whether the traffic is consistent with Mirai-style scanning or command activity.,"[{""chunk_id"": ""NIST.IR.8259A-0018"", ""source"": ""NIST.IR.8259A.pdf"", ""excerpt"": ""...ogical Access to Interfaces: The IoT device can restrict logical access to its local and network interfaces, and the protocols and services used by those interfaces, to authorized entities only. 1. The ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device 2. The ability to logically restrict access to each network interface to only authorized entities (e.g., device authentication, user authentication) 3. Configuration settings for use with the Device Configuration capability including, but not limited to, the ability to enable, disable, and adjust thre...""}, {""chunk_id"": ""NIST.SP.800-213A-0048"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""NIST.SP.800-213A 3. Ability to logically or physically disable any local and network interfaces that are not necessary for the core functionality of the device. 4. Ability to restrict updating actions to authorized entities. 5. Ability to restrict access to the cybersecurity state indicator to authorized entities. 6. Ability to restrict use of IoT device services. 7. Ability to enforce the established local and remote access requirements. 8. Ability to prevent external access to the IoT device management interface. 9. Ability to control the IoT device\u2019s logical interface (e.g., locally or remotely). 10. Ability to change IoT device logical...""}, {""chunk_id"": ""NIST.SP.800-213A-0129"", ""source"": ""NIST.SP.800-213A.pdf"", ""excerpt"": ""customers for how to implement malicious code protection in the IoT device and associated systems, as well as within related systems entry and exit points, and how to detect and eradicate malicious code. b. Providing education to IoT device customers for how to update the IoT device and related systems malicious code protection mechanisms when new releases are available, in accordance with organizational configuration management policy and procedures. c. Providing training and awareness information to IoT device customers that describe newly identified vulnerabilities and threats (such as zero-day malware) for the associated IoT device. d....""}]",,
AE-020,Web,CAPTURE_TRAFFIC,Collect packet evidence to determine whether the flow reflects benign web use or malformed/abusive input patterns.,"[{""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0078"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...13 Validate input data Provision 5.13-1 Void. Provision 5.13-1A Data input at application layer to the device via user interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. EXAMPLE 1: Manipulation of the integrated database via SQL injection over a user interface is mitigated via discarding invalid data input. Systems can be subverted by incorrectly formatted data or code transferred across different types of interface. Automated tools such as fuzzers can be used by attackers or testers to exploit potential gaps and weaknesses that emerge as a result of not validating d...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0079"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""xploit potential gaps and weaknesses that emerge as a result of not validating data. EXAMPLE 2: The consumer IoT device receives data that is not of the expected type, for example executable code rather than user inputted text. The software on the consumer IoT device has been written so that the input is parameterized or \""escaped\"", preventing this code from being run. Provision 5.13-1B Data input at application layer to the device via network interfaces shall be validated by the device regarding unexpected data input to prevent system manipulations and failures. NOTE: This includes network accessible APIs without prior authentication and n...""}]",,
AE-021,DoS,NOTIFY_OPERATOR,Routing decision is escalate and confidence is very low; human review is appropriate before containment.,"[{""chunk_id"": ""RFC8576-0044"", ""source"": ""RFC8576.txt"", ""excerpt"": ""protocol cannot be made without tailor-made IoT implementations. 5.1.2. Denial-of-Service Resistance The tight memory and processing constraints of things naturally alleviate resource-exhaustion attacks. Especially in unattended T2T communication, such attacks are difficult to notice before the service becomes unavailable (for example, because of battery or memory exhaustion). As a DoS countermeasure, DTLS, IKEv2, HIP, and Diet HIP implement return routability checks based on a cookie mechanism to delay the establishment of state at the responding host until the address of the initiating host is verified. The effectiveness of these defense...""}, {""chunk_id"": ""ETSI.EN.303.645.V3.1.3-0035"", ""source"": ""ETSI.EN.303.645.V3.1.3.pdf"", ""excerpt"": ""...credential stuffing\"" or exhaust an entire key-space. It is important that these types of attacks are detected by the consumer IoT device and defended against, whilst guarding against a related threat of \""resource exhaustion\"" and denial of service attacks. 5.2 Implement a means to manage reports of vulnerabilities Manufacturers that provide IoT products have a duty of care to consumers and third parties who can be harmed by their failure to have a CVD programme in place. Additionally, companies that share this information through industry bodies can assist others who can be suffering from the same problem. Disclosures can comprise differ...""}, {""chunk_id"": ""RFC8576-0020"", ""source"": ""RFC8576.txt"", ""excerpt"": ""...on of privilege: An attacker with low privileges can misuse additional flaws in the implemented authentication and authorization mechanisms of a thing to gain more privileged access to the thing and its data. 11. Denial of Service (DoS) attack: Often things have very limited memory and computation capabilities. Therefore, they are vulnerable to resource-exhaustion attack. Attackers can continuously send requests to specific things so as to deplete their resources. This is especially dangerous in the Internet of Things since an attacker might be located in the backend and target resource-constrained devices that are part of a constrained-no""}]",,
