action,action_index,approval_required,audit_id,case_id,deterministic_eligible,evidence_refs,item_type,predicted_family,rationale,retrieval_query,route,sources,checker_a_label,checker_a_reason,checker_b_label,checker_b_reason,strict_refined_decision,strict_refined_reason
NOTIFY_OPERATOR,3,False,EG-O-0339,ieee-access-0146,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0062']",original,Web,Operator review is warranted before stronger containment because the alert is intent-only and not device-attributed.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP UDP ICMP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,unsupported,"The evidence supports incident tracking and telemetry capture, but not operator notification for an intent-only alert.",generally_supported,"NIST generally supports automatic incident reporting and response tracking, which supports operator review in general, but not the specific justification tied to intent-only/device attribution.",remove,The independent checker found no useful support for the action.
INCREASE_LOGGING,1,False,EG-O-0340,ieee-access-0147,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'RFC8576-0041']",original,Web,Raises visibility for a Web-family event where device identity is unavailable.,SQL injection invalid data input application layer user interface prevent system manipulation increase security event logging monitoring incident analysis IoT predicted family Web proposed action INCREASE_LOGGING observed protocols TCP UDP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; RFC8576.txt,unsupported,The RFC excerpt on fragmentation/state exhaustion and the ETSI validation text do not justify increasing logging for unavailable device identity.,generally_supported,"The ETSI telemetry example generally supports improving visibility/telemetry, but the excerpts do not explicitly call for increasing logging because device identity is unavailable.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,2,False,EG-O-0341,ieee-access-0147,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0067']",original,Web,Collects evidence to confirm whether the observed web traffic reflects benign use or malformed/malicious input patterns.,SQL injection invalid data input application layer user interface prevent system manipulation collect network traffic evidence incident analysis monitoring IoT predicted family Web proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports capturing telemetry and retaining incident evidence for unexpected input, which generally aligns with capturing traffic to validate behavior.",directly_supported,"NIST explicitly supports collecting and retaining incident evidence, directly supporting traffic capture to confirm whether observed web traffic is benign or malicious.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0342,ieee-access-0147,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0062']",original,Web,Human review is appropriate because this is mitigation intent only and the device cannot be uniquely identified.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,unsupported,"The cited material concerns validation and incident tracking, not notifying an operator because the output is intent only.",generally_supported,"NIST generally supports automatic reporting and coordinated incident response, which supports notifying an operator, but not specifically for mitigation-intent-only or ambiguous device identity.",remove,The independent checker found no useful support for the action.
INCREASE_LOGGING,1,False,EG-O-0343,ieee-access-0148,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'RFC8576-0041']",original,Web,Improve visibility into request patterns and any malformed or unexpected application-layer inputs consistent with Web abuse.,SQL injection invalid data input application layer user interface prevent system manipulation increase security event logging monitoring incident analysis IoT predicted family Web proposed action INCREASE_LOGGING observed protocols TCP UDP ICMP HTTPS DNS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; RFC8576.txt,unsupported,The excerpts do not justify increasing logging for the described web-layer behavior.,generally_supported,"ETSI's example of capturing invalid-input events as telemetry generally supports more visibility into suspicious inputs, but does not explicitly support the specific action of increasing logging.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,2,False,EG-O-0344,ieee-access-0148,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0067']",original,Web,"Collect packet-level evidence to confirm whether the traffic matches exploit attempts, scanning, or misuse of network interfaces.",SQL injection invalid data input application layer user interface prevent system manipulation collect network traffic evidence incident analysis monitoring IoT predicted family Web proposed action CAPTURE_TRAFFIC observed protocols TCP UDP ICMP HTTPS DNS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports discarding invalid input while capturing the event as telemetry and preserving incident evidence, which generally supports collecting packet-level evidence.",directly_supported,"NIST explicitly recommends collecting and retaining incident evidence, directly supporting packet-level traffic capture to confirm misuse or exploit attempts.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0345,ieee-access-0148,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0062']",original,Web,Human review is warranted before containment because the alert lacks a validated device identity and the output is intent only.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP UDP ICMP HTTPS DNS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,unsupported,"The cited evidence supports validation and incident tracking, but not operator notification before containment.",generally_supported,"The NIST excerpt generally supports incident reporting to operators, but does not specifically justify human review because identity is unvalidated and the output is intent only.",remove,The independent checker found no useful support for the action.
INCREASE_LOGGING,1,False,EG-O-0346,ieee-access-0149,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'RFC8576-0041']",original,Web,Increase visibility to confirm whether the traffic reflects benign web use or manipulation attempts.,SQL injection invalid data input application layer user interface prevent system manipulation increase security event logging monitoring incident analysis IoT predicted family Web proposed action INCREASE_LOGGING observed protocols TCP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; RFC8576.txt,unsupported,The excerpts do not support increasing visibility/logging for the stated reason.,generally_supported,"The ETSI telemetry example generally supports increasing visibility into suspicious or malformed inputs, but does not explicitly support increasing logging as the concrete action.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,2,False,EG-O-0347,ieee-access-0149,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0067']",original,Web,Collect packet evidence to validate the observed web-like behavior and look for malformed or suspicious application-layer input.,SQL injection invalid data input application layer user interface prevent system manipulation collect network traffic evidence incident analysis monitoring IoT predicted family Web proposed action CAPTURE_TRAFFIC observed protocols TCP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The evidence supports capturing telemetry and retaining incident evidence for unexpected input, which generally supports packet capture for validation.",directly_supported,"NIST explicitly supports collecting and retaining evidence from incidents, directly supporting packet capture to validate suspicious web-like behavior.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0348,ieee-access-0149,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0062']",original,Web,Human review is appropriate because the alert is plausible but not definitive.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP HTTP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,unsupported,The cited evidence does not support notifying an operator on the basis of plausibility alone.,generally_supported,"NIST generally supports reporting incidents detected by technologies, which aligns with notifying an operator, though not specifically because an alert is plausible but inconclusive.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0349,ieee-access-0150,True,"['ETSI.EN.303.645.V3.1.3-0078', 'RFC8520-0031', 'ETSI.EN.303.645.V3.1.3-0079']",original,Web,"Collect packet/flow evidence to validate whether the HTTP/TCP pattern reflects benign browsing, malformed input, or exploitation attempts.",SQL injection invalid data input application layer user interface prevent system manipulation collect network traffic evidence incident analysis monitoring IoT predicted family Web proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,ETSI.EN.303.645.V3.1.3.pdf; RFC8520.txt; ETSI.EN.303.645.V3.1.3.pdf,generally_supported,"The excerpts support dropping invalid input, capturing telemetry, and retaining incident evidence, which generally supports packet/flow evidence collection.",unsupported,"The excerpts support input validation, TCP direction-based filtering, and telemetry for invalid data, but do not support capturing packet/flow traffic as an investigative action.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,2,False,EG-O-0350,ieee-access-0150,True,"['ETSI.EN.303.645.V3.1.3-0078', 'RFC8520-0031', 'ETSI.EN.303.645.V3.1.3-0079']",original,Web,Improve visibility on the observed profile because the alert is near-threshold and the model indicates possible web-layer abuse patterns.,SQL injection invalid data input application layer user interface prevent system manipulation increase security event logging monitoring incident analysis IoT predicted family Web proposed action INCREASE_LOGGING observed protocols TCP UDP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,ETSI.EN.303.645.V3.1.3.pdf; RFC8520.txt; ETSI.EN.303.645.V3.1.3.pdf,unsupported,The evidence about validation and direction-initiated TCP packets does not support increasing logging for a near-threshold alert.,generally_supported,"ETSI's telemetry example generally supports improved visibility/telemetry, but the evidence does not explicitly recommend increasing logging for near-threshold web-abuse indications.",remove,The independent checker found no useful support for the action.
NOTIFY_OPERATOR,3,False,EG-O-0351,ieee-access-0150,True,"['ETSI.EN.303.645.V3.1.3-0078', 'RFC8520-0031', 'ETSI.EN.303.645.V3.1.3-0079']",original,Web,Human review is appropriate due to limited device attribution and only moderate confidence.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,ETSI.EN.303.645.V3.1.3.pdf; RFC8520.txt; ETSI.EN.303.645.V3.1.3.pdf,unsupported,"The cited material supports validation and direction-initiated packet dropping, but not notifying an operator for limited device attribution.",unsupported,"The cited excerpts do not support notifying an operator. They discuss input validation and TCP initiation-direction controls, not operator escalation or human review.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0352,ieee-access-0151,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8576-0067']",original,Spoofing,Collect additional evidence before a disruptive decision.,spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8576.txt,generally_supported,"The evidence-preservation excerpt supports collecting and retaining incident data, but it does not explicitly support traffic capture.",generally_supported,The NIST evidence collection guidance generally supports gathering and retaining incident evidence before disruptive decisions. It does not explicitly support traffic capture.,keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0353,ieee-access-0151,True,"['NIST.SP.800-61r3-0062', 'NIST.SP.800-61r3-0068', 'NIST.SP.800-213A-0065']",original,Spoofing,Detector confidence is below the validated threshold.,spoofing impersonation authentication network access control identity incident notification response escalation operator IoT predicted family Spoofing proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf,generally_supported,"The excerpts support incident reporting/notification and tracking, which is compatible with operator notification, but they do not explicitly support the threshold-based rationale.",generally_supported,The NIST reporting/communication excerpts generally support notifying relevant stakeholders/operators. They do not specifically support notification due to below-threshold detector confidence.,keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,1,False,EG-O-0354,ieee-access-0152,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-61r3-0067']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and evidence retention, but not specifically traffic capture.",generally_supported,"The excerpts support monitoring and collecting incident evidence generally, but do not explicitly support the specific action of capturing network traffic before a decision.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0355,ieee-access-0152,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-61r3-0068', 'NIST.IR.8259A-0022']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP HTTP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf,unsupported,"The evidence supports monitoring and communication, but not operator notification from low confidence.",generally_supported,"The cited text supports reporting/communication and making device state available to authorized entities, which generally aligns with notifying an operator, but it does not specifically justify notification due to low detector confidence.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0356,ieee-access-0153,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-61r3-0067']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and evidence retention, but not specifically traffic capture.",generally_supported,"The excerpts support monitoring and collecting incident evidence generally, but do not explicitly support the specific action of capturing network traffic before a decision.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0357,ieee-access-0153,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-61r3-0068']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-61r3.pdf,unsupported,"The evidence supports monitoring and communication, but not operator notification from low confidence.",generally_supported,"The cited text supports reporting/communication and making device state available to authorized entities, which generally aligns with notifying an operator, but it does not specifically justify notification due to low detector confidence.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0358,ieee-access-0154,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-61r3-0067']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and evidence retention, but not specifically traffic capture.",generally_supported,"The excerpts support monitoring and collecting incident evidence generally, but do not explicitly support the specific action of capturing network traffic before a decision.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0359,ieee-access-0154,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-61r3-0068']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-61r3.pdf,unsupported,"The evidence supports monitoring and communication, but not operator notification from low confidence.",generally_supported,"The cited text supports reporting/communication and making device state available to authorized entities, which generally aligns with notifying an operator, but it does not specifically justify notification due to low detector confidence.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0360,ieee-access-0155,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0067']",original,Recon,Collect additional evidence before a disruptive decision.,reconnaissance scanning probing unauthorized activity continuous monitoring logging collect network traffic evidence incident analysis monitoring IoT predicted family Recon proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support continuous monitoring and evidence collection, but not the specific traffic-capture action.",generally_supported,"The excerpts support monitoring and evidence retention generally, but do not explicitly support capturing traffic as the chosen evidence-collection action.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0361,ieee-access-0155,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0068']",original,Recon,Detector confidence is below the validated threshold.,reconnaissance scanning probing unauthorized activity continuous monitoring logging incident notification response escalation operator IoT predicted family Recon proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and incident communication, but not the specific operator-notification action.",generally_supported,"The cited text supports incident notification/reporting in general, but not specifically notification triggered by sub-threshold detector confidence.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,1,False,EG-O-0362,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-213A-0053']",original,Recon,Adds visibility for recon-like behavior while keeping the response non-disruptive and compatible with limited device attribution.,reconnaissance scanning probing unauthorized activity continuous monitoring logging increase security event logging monitoring incident analysis IoT predicted family Recon proposed action INCREASE_LOGGING observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-213A.pdf,generally_supported,"The excerpts support monitoring and event identification/monitoring capabilities, which aligns with adding visibility, but not specifically increasing logging.",generally_supported,"The evidence supports monitoring and monitoring-capability objectives, which generally support added visibility, but it does not explicitly support increasing logging as the concrete action.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,2,False,EG-O-0363,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0067']",original,Recon,"Supports validation of whether the flow profile reflects scanning, enumeration, or benign service discovery.",reconnaissance scanning probing unauthorized activity continuous monitoring logging collect network traffic evidence incident analysis monitoring IoT predicted family Recon proposed action CAPTURE_TRAFFIC observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and evidence preservation, but not the specific action of capturing traffic.",generally_supported,"The excerpts support continuous monitoring and collecting/retaining incident evidence, but not explicitly packet capture to validate scanning or service discovery.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0364,ieee-access-0156,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.SP.800-61r3-0068']",original,Recon,Human review is appropriate because the alert is high-confidence but device identity is not validated.,reconnaissance scanning probing unauthorized activity continuous monitoring logging incident notification response escalation operator IoT predicted family Recon proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,plan,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.SP.800-61r3.pdf,generally_supported,"The excerpts support monitoring and incident communication, but not notifying an operator based on device-identity concerns.",generally_supported,"The reporting/communication excerpt generally supports notifying stakeholders/operators, but the specific condition of high confidence with unvalidated device identity is not supported explicitly.",keep,General support is sufficient for this non-disruptive action.
INCREASE_LOGGING,1,False,EG-O-0365,ieee-access-0157,True,"['NIST.SP.800-213A-0065', 'NIST.SP.800-61r3-0062', 'RFC8576-0026']",original,Spoofing,Collect additional context to distinguish benign high-rate traffic from spoofing-related activity.,spoofing impersonation authentication network access control identity increase security event logging monitoring incident analysis IoT predicted family Spoofing proposed action INCREASE_LOGGING observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-213A.pdf; NIST.SP.800-61r3.pdf; RFC8576.txt,generally_supported,"The excerpts support session tracking, anti-spoofing, and incident status tracking, which align with visibility, but they do not explicitly recommend increasing logging.",unsupported,"The excerpts discuss anti-spoofing/session capabilities and incident status tracking, but do not support increasing logging or telemetry collection to distinguish benign traffic from spoofing.",keep,General support is sufficient for this non-disruptive action.
CAPTURE_TRAFFIC,2,False,EG-O-0366,ieee-access-0157,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8576-0067']",original,Spoofing,Preserve packet-level evidence for validation and possible operator review.,spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8576.txt,generally_supported,"The evidence-preservation excerpt supports retaining incident data, but it does not explicitly support packet capture.",generally_supported,"The NIST excerpt generally supports collecting and retaining incident evidence, which broadly supports preserving evidence for validation/review. It does not explicitly support packet-level traffic capture.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,3,False,EG-O-0367,ieee-access-0157,True,"['NIST.SP.800-61r3-0062', 'NIST.SP.800-61r3-0068', 'NIST.SP.800-213A-0065']",original,Spoofing,Human review is appropriate given moderate confidence and identity uncertainty.,spoofing impersonation authentication network access control identity incident notification response escalation operator IoT predicted family Spoofing proposed action NOTIFY_OPERATOR observed protocols TCP HTTPS ARP observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf,generally_supported,"The excerpts support incident reporting/notification and tracking, which is compatible with human review, but they do not explicitly support the stated rationale.",generally_supported,The NIST communication/reporting excerpts generally support notifying operators/stakeholders in incident response. They do not specifically support human review because confidence is moderate and identity is uncertain.,keep,General support is sufficient for this non-disruptive action.
RESTRICT_EGRESS,1,True,EG-O-0368,ieee-access-0158,True,"['RFC8520-0022', 'NIST.IR.8259A-0018', 'RFC8520-0044']",original,Spoofing,Applied the predefined bounded policy default.,spoofing impersonation authentication network access control identity restrict outbound communication approved destinations network access policy MUD IoT predicted family Spoofing proposed action RESTRICT_EGRESS observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,RFC8520.txt; NIST.IR.8259A.pdf; RFC8520.txt,generally_supported,"The excerpts support limiting access to authorized entities and using drop/accept ACLs, which is related to egress restriction, but they do not explicitly justify this action for spoofing.",generally_supported,RFC 8520 and NIST IR 8259A generally support restricting device traffic through ACLs and authorized-interface access controls. They do not directly support applying this specific predefined bounded policy default of egress restriction.,remove,General evidence is insufficient for a disruptive action without human approval.
CAPTURE_TRAFFIC,2,False,EG-O-0369,ieee-access-0158,True,"['NIST.SP.800-61r3-0067', 'RFC8576-0026', 'RFC8576-0067']",original,Spoofing,Applied the predefined bounded policy default.,spoofing impersonation authentication network access control identity collect network traffic evidence incident analysis monitoring IoT predicted family Spoofing proposed action CAPTURE_TRAFFIC observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,plan,NIST.SP.800-61r3.pdf; RFC8576.txt; RFC8576.txt,generally_supported,"The evidence-preservation excerpt supports collecting incident data, but it does not explicitly support traffic capture.",generally_supported,The NIST evidence-preservation excerpt generally supports collecting and retaining incident evidence. It does not explicitly support traffic capture or this predefined default.,keep,General support is sufficient for this non-disruptive action.
